id	True_caption	LlavaCaptioner_caption	rouge-1-p	rouge-1-r	rouge-1-f1	rouge-2-p	rouge-2-r	rouge-2-f1	rouge-l-p	rouge-l-r	rouge-l-f1	distilbert-base-uncased-bertscore-p	distilbert-base-uncased-bertscore-r	distilbert-base-uncased-bertscore-f1	bleu_precision	meteor_score
10368	The painting shows a nun contemplating a passion flower symbolising the crucifixion of Christ. She is standing in a walled garden full of minutely detailed flowers. In her left hand she holds an illuminated missal, held not as though she had been reading it but so as to show us the Annunciation and the Crucifixion. Her costume shows that she is a novice, presumably meditating on her final vows.	The image features a woman dressed in a long, flowing gown, standing in a garden filled with various flowers. She is holding a book in her hand, possibly reading or studying while enjoying the serene surroundings. The garden is adorned with a variety of flowers, including red and white ones, creating a picturesque and peaceful atmosphere.	0.22807017543859648	0.29545454545454547	0.25742573765709253	0.04411764705882353	0.05555555555555555	0.049180322934695465	0.22807017543859648	0.29545454545454547	0.25742573765709253	0.8256402015686035	0.7632712125778198	0.7932316064834595	0.0	0.20902660793681474
10370	In this painting, the whole countryside is marked out in blue squares that seems like a chessboard.	The image depicts a woman walking through a field of tall grass, with a beautiful sky in the background. She is wearing a red dress, and there are several horses in the scene, some of which are closer to the woman, while others are further away. The field is surrounded by trees, adding to the picturesque setting. The overall atmosphere of the painting is serene and peaceful.	0.23529411764705882	0.08333333333333333	0.12307691921420132	0.0	0.0	0.0	0.17647058823529413	0.0625	0.09230768844497057	0.7413767576217651	0.7805399298667908	0.7604544758796692	0.0	0.20242914979757085
10371	It represents a shepherd neglecting his flock in favour of an attractive country girl to whom he shows a death's-head hawkmoth.	The image depicts a man and a woman sitting together in a grassy field. The woman is holding a teddy bear, and the man is holding an apple. They are surrounded by a herd of sheep, with some sheep closer to the couple and others scattered throughout the field. The scene appears to be a peaceful and relaxing moment shared between the two individuals.	0.25	0.1111111111111111	0.15384614958579892	0.0	0.0	0.0	0.25	0.1111111111111111	0.15384614958579892	0.7107378244400024	0.7319029569625854	0.7211651802062988	0.0	0.1492537313432836
10377	It is about waiting and the passage of time, which Millais shows by the arched-back pose of the woman. and she must stand up to stretch before she sits again. The little mouse that is on the floor towards the bottom right corner is a detail that Millais took from Tennyson's poem: "the mouse behind the mouldering wainscots shriek'd or from the crevice peer'd about".	A woman in a blue dress is standing in a room, looking out the window. She is wearing a necklace and appears to be looking at the outside view. The room features a dining table with a vase on it, and a chair is positioned nearby.	0.16	0.22857142857142856	0.18823528927335653	0.0	0.0	0.0	0.14	0.2	0.16470587750865068	0.7373169660568237	0.6778155565261841	0.7063153386116028	0.0	0.13774104683195593
10382	The melodramatic moral work depicts a stern patriarch of inflexible puritanical morality casting out a fallen woman and her illegitimate baby – probably his daughter and grandchild – from his "respectable" house. Despite the snow visible on the ground outside, the paterfamilias stands by an open door, gesturing angrily for her to depart. Another young woman – probably another daughter – kneels, begging him to relent, while another weeps behind. The mother of the family comforts a weeping son, while a fourth daughter looks on in confusion. An incriminating letter lies on the floor, and a biblical painting – probably Abraham casting out Hagar and Ishmael, but possibly Christ and the woman taken in adultery – hangs on the wall. The painting is ambiguous: it could be meant as a warning to other women to avoid a similar fate, or could be intended to evoke sympathy for the plight of the young mother abandoned by her family.	The image depicts a group of people gathered in a room, with some of them reaching out to a man who is opening a door. There are at least nine people in the scene, with some standing closer to the door and others further away. The man opening the door is wearing a tie, which adds a formal touch to the scene. The people in the room seem to be engaged in a conversation or a shared activity, creating a lively atmosphere.	0.1188118811881188	0.23076923076923078	0.1568627406108763	0.006711409395973154	0.013333333333333334	0.00892856697425286	0.10891089108910891	0.21153846153846154	0.14379084518603968	0.7589758634567261	0.7024022936820984	0.7295940518379211	0.0	0.13285024154589373
10383	The Return of the Dove to the Ark is a painting by Sir John Everett Millais, completed in 1851. Two of Noah's daughters-in-law nurture the dove that has returned to the Ark bearing an olive branch.	The image depicts a painting of a young girl and a young boy, both dressed in white, standing close to each other. The girl is holding a bird in her hand, while the boy is holding a flower. The scene appears to be a tender moment between the two children.	0.26666666666666666	0.2222222222222222	0.24242423746556482	0.030303030303030304	0.021739130434782608	0.025316450831598437	0.26666666666666666	0.2222222222222222	0.24242423746556482	0.7248249053955078	0.6954696774482727	0.7098439931869507	0.0	0.20432692307692307
10385	The painting depicts a scene from the third act of William Shakespeare's play A Midsummer Night's Dream. The painting shows Titania, Queen of the Fairies, after she has been given a love potion, embracing the temporary object of her love, the mechanical Nick Bottom. Bottom has been also enchanted and has the head of an ass. They are observed by other fairy folk, and the scene is decorated with flowers and rabbits.	The image depicts a scene of a woman and a donkey lying together on the ground. The woman is holding a flower in her hand, and the donkey is positioned close to her. There are several other figures in the scene, including a person standing to the left of the woman and another person standing to the right of the woman. Additionally, there are two more donkeys in the background, one on the right side and the other on the left side of the image.	0.2037037037037037	0.2558139534883721	0.22680411877564044	0.057971014492753624	0.056338028169014086	0.057142852143877994	0.2037037037037037	0.2558139534883721	0.22680411877564044	0.7670928835868835	0.7409060001373291	0.7537720203399658	0.0	0.20238095238095238
10386	It shows the Støgonøse mountain in the Filefjell area in the Valdres district and was painted just after the artist's last trip to Valdres in 1850, aged 62.	The image depicts a group of animals, including deer and elk, walking across a grassy hillside. The animals are scattered throughout the scene, with some closer to the foreground and others further in the background. The hillside is covered in grass, providing a natural habitat for the animals. The scene captures the beauty of nature and the harmony between the animals and their environment.	0.18181818181818182	0.08888888888888889	0.11940298066384511	0.038461538461538464	0.016129032258064516	0.022727268564050346	0.13636363636363635	0.06666666666666667	0.08955223439518846	0.7225741744041443	0.6659978032112122	0.6931334137916565	0.0	0.1566951566951567
10395	Completed between 1851 and 1853, it shows Pauline de Broglie, styled Princesse, who, in 1845, married Albert de Broglie, the 28th Prime Minister of France. She was highly intelligent, widely known for her beauty, and deeply religious, but suffered from profound shyness, and the painting captures her melancholia.	A woman in a blue dress is sitting in a chair, looking at the camera. She is wearing a blue dress and a blue ribbon in her hair. The woman appears to be the main focus of the image, and she is positioned in the center of the frame.	0.14285714285714285	0.1935483870967742	0.1643835567573655	0.0	0.0	0.0	0.14285714285714285	0.1935483870967742	0.1643835567573655	0.714033842086792	0.6864571571350098	0.699974000453949	0.0	0.12421670407781521
10406	Frederick the Great Playing the Flute at Sanssouci is an 1852 oil on canvas history painting by Adolph Menzel showing Frederick the Great playing the flute at an evening concert in his palace of Sanssouci.	The image depicts a grand ballroom with a large group of people gathered for a musical performance. A man is standing in the center of the room, playing a violin, while other people are sitting and standing around him. The room is adorned with a beautiful chandelier hanging from the ceiling, adding to the elegant atmosphere. The scene is reminiscent of a painting, capturing the essence of a bygone era.	0.18518518518518517	0.1	0.12987012531624234	0.0	0.0	0.0	0.14814814814814814	0.08	0.10389609934221641	0.7059778571128845	0.691390335559845	0.6986079812049866	0.0	0.13681592039800997
10430	It depicts Ophelia, a character from William Shakespeare's play Hamlet, singing before she drowns in a river in Denmark.	The image depicts a woman lying in a pond, surrounded by flowers. She is wearing a dress and appears to be resting or sleeping. The pond is filled with water, and the woman is positioned in the middle of the scene. The flowers are scattered around her, adding a touch of natural beauty to the scene.	0.17647058823529413	0.07692307692307693	0.10714285291454101	0.05555555555555555	0.018518518518518517	0.027777774027778285	0.17647058823529413	0.07692307692307693	0.10714285291454101	0.7232462167739868	0.7181392908096313	0.7206836938858032	0.0	0.16666666666666669
10436	It was unanimously attacked by art critics for the huge nude woman at its centre and the sketchy landscape background, both against official artistic canons.	The image depicts a scene of a woman with a towel wrapped around her waist, standing next to another woman who is sitting on the ground. The woman standing is wearing a white towel, while the woman sitting is wearing a brown dress. The scene appears to be set in a forest, with a tree in the background. The women seem to be enjoying their time together in this natural setting.	0.08333333333333333	0.044444444444444446	0.05797100995589198	0.0	0.0	0.0	0.08333333333333333	0.044444444444444446	0.05797100995589198	0.703453540802002	0.712414026260376	0.7079054713249207	0.0	0.09345794392523366
10439	The picture depicts the legend of King Roderic of Spain spying on Florinda la Cava and the other palace girls while they bathe in a garden in Toledo, in order to decide the fairest.	The image depicts a group of naked women gathered around a body of water, possibly a river or a lake. They are sitting and standing in various positions, with some of them appearing to be engaged in conversation or enjoying the company of others. The scene is set in a natural environment, with trees in the background and a castle visible in the distance. The women seem to be at ease and enjoying their time together in this serene and picturesque setting.	0.27586206896551724	0.14285714285714285	0.18823528962214545	0.030303030303030304	0.012658227848101266	0.017857138700574947	0.27586206896551724	0.14285714285714285	0.18823528962214545	0.7387803792953491	0.7315335273742676	0.7351391315460205	0.0	0.20581113801452786
10440	The large work measures approximately 96 by 200 inches (2.4 m × 5.1 m).The painting depicts dealers selling horses at the horse market held on the Boulevard de l’Hôpital, Paris. The notorious hospital of Salpêtrière can be seen in the left background.	The image is a painting of a group of men riding horses. There are a total of six horses, with some of them positioned closer to the foreground and others further back. The men are wearing blue and white clothing, and they are all riding their horses in a line. The scene appears to be a historical or cultural event, as the men are dressed in traditional attire.	0.17073170731707318	0.14893617021276595	0.15909090411415303	0.0	0.0	0.0	0.17073170731707318	0.14893617021276595	0.15909090411415303	0.7289792895317078	0.681391179561615	0.7043823599815369	0.0	0.16956613756613756
10445	The painting depicts the wife of a rebel Scottish soldier, who has been imprisoned after the Jacobite rising of 1745, arriving with an order securing his release. She holds her child, showing the order to a guard, while her husband embraces her. The subject is simply that of a wife, with child in her arms, coming with an order of release for her husband, who has been taken in the Civil Wars. The husband, overcome with emotions, and weak from a recent wound (his arm is in a sling), can but fall upon her neck and weep; moan, "firm of purpose", sheds no tear; she has none to shed; but her eye is red and heavy with weeping and waking; and she looks at the stern and unconcerned gaoler with a proud look, expressing that she has won the reward for all her trouble past. The colouring, the textural execution, are marvellous (for these degenerate days).The dark, generalised background is a departure from the highly detailed backgrounds of earlier works such as Ophelia, as is the emphatic chiaroscuro.	The image depicts a woman holding a baby while standing next to a man. The man is wearing a kilt, and the woman is holding a dog. The baby is being kissed by the man, and the woman is holding the baby close to her. The scene appears to be a warm and loving moment between the couple and their child.	0.08695652173913043	0.29411764705882354	0.13422818439709933	0.011627906976744186	0.03636363636363636	0.017621141702731265	0.0782608695652174	0.2647058823529412	0.12080536560515304	0.7997581362724304	0.7076667547225952	0.7508994936943054	0.0	0.09918616480162766
10448	The Proscribed Royalist, 1651 (1852–53) is a painting by John Everett Millais which depicts a young Puritan woman protecting a fleeing Royalist after the Battle of Worcester in 1651, the decisive defeat of Charles II by Oliver Cromwell. The Royalist is hiding in a hollow tree, a reference to a famous incident in which Charles himself hid in a tree to escape from his pursuers.	The image depicts a woman dressed in a long dress, standing next to a man who is hiding in a tree. The woman appears to be looking at the man, who is peeking out from behind the tree. The scene takes place in a forest, with the woman and the man being the main focus of the image.	0.2553191489361702	0.32432432432432434	0.2857142807851475	0.09523809523809523	0.11320754716981132	0.10344827089922734	0.2127659574468085	0.2702702702702703	0.2380952331660999	0.7829920649528503	0.6817640662193298	0.7288801670074463	0.06251322329602696	0.23582607200183445
10449	Joseph Bonaparte, shakes hands with Charles Cornwallis, with the ministers gathered around the negotiating table.	The image depicts a formal gathering of people, with two men in the center of the scene shaking hands. They are surrounded by other individuals, some of whom are wearing ties. The scene appears to be taking place in a courtroom, as evidenced by the presence of a judge and a bench. The atmosphere is one of respect and formality, as the people present engage in conversation and interaction.	0.23076923076923078	0.061224489795918366	0.09677419023413122	0.0	0.0	0.0	0.15384615384615385	0.04081632653061224	0.06451612571800225	0.711463451385498	0.7286089062690735	0.7199341654777527	0.0	0.2658995815899582
10450	It shows two men engaged in 'French wrestling', inspired by Greco-Roman wrestling. Documents reveal that it shows a match in the former hippodrome on the Champs-Élysées in Paris.	The image depicts a lively scene of two men wrestling on a grassy field. They are both wearing loincloths and are in the midst of a powerful struggle. The field is surrounded by a crowd of spectators, with at least 13 people visible in the background, watching the intense match unfold. The atmosphere is energetic and competitive, as the wrestlers showcase their strength and skill.	0.375	0.1836734693877551	0.24657533805216747	0.07407407407407407	0.031746031746031744	0.04444444024444484	0.3333333333333333	0.16326530612244897	0.21917807777819484	0.7502482533454895	0.7475637197494507	0.7489035725593567	0.0	0.24728395061728398
10454	The Light of the World (1851–53) is an allegorical painting by the English Pre-Raphaelite artist William Holman Hunt (1827–1910) representing the figure of Jesus preparing to knock on an overgrown and long-unopened door, illustrating Revelation 3:20: "Behold, I stand at the door and knock; if any man hear My voice, and open the door, I will come in to him, and will sup with him, and he with Me". The door in the painting has no handle, and can therefore be opened only from the inside, representing "the obstinately shut mind".	The image features a painting of Jesus, wearing a crown and holding a lantern. He is standing in front of a door, possibly a church door, with a tree in the background. The painting captures the essence of Jesus as a powerful figure, with the lantern symbolizing his role as a light in the world.	0.14925373134328357	0.2857142857142857	0.19607842686466753	0.02247191011235955	0.038461538461538464	0.028368789670540476	0.14925373134328357	0.2857142857142857	0.19607842686466753	0.7946410179138184	0.7184299230575562	0.7546161413192749	0.0	0.1678081474499948
10456	Frith made a series of similar pictures, showing groups of people in contemporary scenes, including The Derby Day of 1858, and The Railway Station of 1862 and Private View at the Royal Academy of 1883. The seaside was a place where the different classes, ages, and sexes could mix without the usual barriers. Frith populates the painting with a variety of stock characters - a grandmother with a parasol, a gentleman seated reading a newspaper, an over-dressed "swell", a variety of entertainers and vendors. Frith also included a self-portrait: he is looking over the shoulder of the man on the far right, with two ladies and a girl in white in front. The small girl paddling in the sea near the centre of the painting, staring directly out of the picture, is thought to be his daughter. All are viewed from the sea, looking towards the beach, separating the viewer from the scene. Many of the buildings in the background - the clock tower, the granite obelisk erected in 1822, building with battlements on Harbour Parade, and the gable end of the building at the junction of Albion Place and Madeira Walk above the cliffs - remain recognisable today. Unusually, to modern eyes, the characters are wearing their usual clothes on the beach, including crinolines for the women and waistcoats for the men, alongside more recognisable seaside images of sandcastles, donkey rides, and a Punch and Judy show. Bathing machines are visible in the background, but the painting shows no bathers, only genteel paddling at the edge of the sea.	The image depicts a large group of people gathered on a beach, enjoying their time together. Many of the individuals are sitting or standing, while others are walking around. Some of the people are holding umbrellas, providing shade from the sun.  In the background, there is a building visible, possibly a hotel or a nearby structure. The beach is bustling with activity, and the atmosphere appears to be lively and social.	0.11392405063291139	0.3333333333333333	0.16981131695799223	0.029166666666666667	0.10144927536231885	0.045307439896943115	0.10759493670886076	0.3148148148148148	0.16037735469384132	0.8062278032302856	0.7303168773651123	0.76639723777771	0.0	0.10014566642388929
10458	The painting is traditionally interpreted as Courbet greeted by his patron Alfred Bruyas, his servant Calas, and his dog while traveling to Montpellier.	The painting depicts three men standing on a dirt road, engaged in conversation. One of the men is holding a hat, while another is holding a walking stick. The men are dressed in suits, and there is a dog nearby. The scene also features a backpack and a handbag, suggesting that the men might be travelers. The overall atmosphere of the painting is that of a friendly gathering or a casual meeting.	0.2857142857142857	0.1276595744680851	0.17647058396626308	0.09090909090909091	0.029850746268656716	0.04494381650296711	0.2857142857142857	0.1276595744680851	0.17647058396626308	0.7269333004951477	0.7281531095504761	0.7275426983833313	0.0	0.23619047619047623
10460	The painting depicts Ruskin in front of a waterfall in Glenfinlas, Scotland.	The image features a man wearing a suit and a hat, standing on a rock near a waterfall. He appears to be enjoying the scenic view of the waterfall, possibly taking a break from his journey. The man is positioned in the center of the scene, with the waterfall in the background and the rock he is standing on to the left.	0.45454545454545453	0.1282051282051282	0.199999996568	0.18181818181818182	0.034482758620689655	0.057971011812644524	0.45454545454545453	0.1282051282051282	0.199999996568	0.7633363604545593	0.7801313400268555	0.7716424465179443	0.0	0.274242912371134
10464	Both young women are probably the two sisters of Courbet: Zoe (in the center) and Juliet (seated).	The image depicts a woman kneeling on the ground, holding a large bowl filled with food. She is surrounded by other people, including a child and another woman. The scene appears to be set in a kitchen, with various bowls and a spoon scattered around the area. There are also a couple of bottles and a cup placed nearby. The overall atmosphere of the scene suggests a family gathering or a shared meal.	0.25	0.07272727272727272	0.1126760528466575	0.0	0.0	0.0	0.25	0.07272727272727272	0.1126760528466575	0.7078495025634766	0.7222924828529358	0.7149981260299683	0.0	0.1388888888888889
10506	The painting was commissioned from Inness by John Jay Phelps the first president of the Delaware, Lackawanna and Western Railroad, and depicts the Lackawanna Valley in Pennsylvania at the site of the railroad's first roundhouse in Scranton.	The image depicts a peaceful scene of a man sitting on a hillside, overlooking a train traveling through a valley. The train is located in the middle of the scene, with smoke billowing from it. The man is positioned on the left side of the image, and there are several trees in the background, adding to the serene atmosphere.	0.25	0.17073170731707318	0.2028985459021215	0.02857142857142857	0.017857142857142856	0.021978017244295184	0.21428571428571427	0.14634146341463414	0.17391303865574473	0.7183510661125183	0.6852291822433472	0.7013993859291077	0.0	0.19540229885057472
10509	On the left are human figures from all levels of society. In the center, Courbet works on a landscape, while turned away from a nude model who is a symbol of Academic art. On the right are friends and associates of Courbet, mainly elite Parisian society figures, including Charles Baudelaire, Champfleury, Pierre-Joseph Proudhon, and Courbet's most prominent patron, Alfred Bruyas.	The image depicts a group of people gathered in a room, with a woman sitting in the center. She is holding a book, and there is a painting nearby. The room is filled with various objects, including a chair, a dining table, a bowl, a cup, a vase, and a bottle. There are also several books scattered throughout the room. The people in the room are engaged in conversation and enjoying each other's company.	0.14285714285714285	0.14583333333333334	0.1443298919077481	0.017241379310344827	0.014084507042253521	0.015503871019772023	0.14285714285714285	0.14583333333333334	0.1443298919077481	0.7542903423309326	0.7105036377906799	0.7317425608634949	0.0	0.19021739130434784
10513	The Rescue (1855) is a painting by John Everett Millais depicting a fireman rescuing three children from a house fire, with their mother receiving them back into her arms. Millais sought to create the correct effects of light and smoke by using a sheet of coloured glass and by burning planks of wood. This emphasis on fleeting effects of colour and light was a new departure in his art. The painting is also notable for its startling transitions of colour, particularly the dramatic effect by which the sleeve of the mother's nightgown changes from slatey blue to pale pink. Robyn Cooper argues that some criticism of the painting arose from the fact that it depicted a virile working class man rescuing middle class children, while their father is nowhere to be seen. The mother's opened arms seem to greet this strong new man as much as her children.	The image depicts a group of people gathered in a room, with a man holding a child on his shoulders. The child is being held by a woman, who is also holding another child. The scene appears to be a warm and loving gathering, with the people enjoying each other's company.	0.14705882352941177	0.39473684210526316	0.2142857103306123	0.013793103448275862	0.04	0.020512816699540484	0.11764705882352941	0.3157894736842105	0.17142856747346946	0.7831413745880127	0.7011644840240479	0.7398891448974609	0.0	0.11914402515838238
10519	It was first exhibited at the Royal Academy of Arts in 1856.At its first showing Hughes accompanied the painting with an extract from Tennyson's poem "The Miller's Daughter":  Love is hurt with jar and fret, Love is made a vague regret, Eyes with idle tears are set, Idle habit links us yet; What is Love? It shows a distinctly Pre-Raphelite style in which a soft approach to nature and femininity is found. Bright colors and red-haired women as well as an emphasis on nature and symbolism characterize this style which can be found in the late 1800s as a response to industrialization. The painting depicts a young couple at a moment of emotional crisis. The male figure is barely visible, his head bent over the young woman's left hand. The woman is looking down at fallen blossoms, suggesting the end of spring, and of early and young love.	The image features a woman wearing a purple dress and a scarf, standing next to a tree. She appears to be looking at her reflection in a mirror, which is placed on a nearby wall. The scene is set in a garden, with a bench visible in the background. The woman's attire and the presence of the mirror suggest that she might be attending a special event or simply enjoying a moment of relaxation in the garden.	0.1619047619047619	0.3090909090909091	0.21249999548828136	0.02054794520547945	0.04054054054054054	0.027272722808265194	0.14285714285714285	0.2727272727272727	0.18749999548828133	0.769129753112793	0.7110882997512817	0.7389710545539856	0.0	0.15092514849021987
10522	The painting depicts a meeting held in Paris between February 25 and March 30 1856 to negotiate and sign the Treaty of Paris, ending the Crimean War.	The image depicts a formal gathering of men in a large room, possibly a ballroom. There are several men wearing ties, and some of them are sitting on chairs. The men are engaged in conversation, and a few of them are holding books. The room is adorned with a dining table, chairs, and a couch. The atmosphere appears to be elegant and sophisticated, with the men dressed in their finest attire.	0.32	0.16666666666666666	0.21917807768812167	0.038461538461538464	0.014925373134328358	0.02150537231587542	0.32	0.16666666666666666	0.21917807768812167	0.6861871480941772	0.6834733486175537	0.6848275661468506	0.0	0.18950437317784258
10534	On the Day of Atonement, a goat would have its horns wrapped with a red cloth – representing the sins of the community – and be driven off.	The image features a large, long-haired goat walking across a sandy beach. The goat is the main focus of the scene, and it appears to be enjoying its time on the beach. The sky in the background is a beautiful shade of pink, adding a serene atmosphere to the scene.	0.30434782608695654	0.19444444444444445	0.2372881308359668	0.037037037037037035	0.020833333333333332	0.026666662058667464	0.2608695652173913	0.16666666666666666	0.20338982575122103	0.7236158847808838	0.7220827341079712	0.7228484749794006	0.0	0.2147239263803681
10541	(1851–56) is an unfinished painting by Ford Madox Brown which depicts a woman showing her newborn son to its father. She is offering her baby towards the viewer of the painting, who is implicitly equated with the father - seen in the mirror behind, opening his arms to receive the baby. The mirror also forms a halo behind the mother's head, and the pattern on the wallpaper suggests the starry heavens. The woman is wearing crinolines, which expand to cover the whole of the lower part of the painting.	The image is a painting of a baby being held by a woman. The baby is wrapped in a blanket, and the woman is holding the baby close to her chest. The painting is quite detailed, capturing the emotions and expressions of both the woman and the baby. The scene is set in a room, with a chair visible in the background.	0.22580645161290322	0.4117647058823529	0.2916666620920139	0.06976744186046512	0.10526315789473684	0.08391607912171771	0.20967741935483872	0.38235294117647056	0.2708333287586806	0.8201742172241211	0.7802676558494568	0.7997233867645264	0.0	0.21632473883009729
10574	Prince Diponegoro stands, defiant, in front of Lieutenant General Hendrik Merkus de Kock in front of the colonial officer's mansion. He wears a green turban, white tabard over pantaloons, and a jacket; around his waist is a golden belt, to which prayer beads are attached, and over his shoulder is a shawl. He appears to be struggling to control his anger – as would be expected from Javanese gentry – while the Europeans' eyes are static and avoid the eyes of others. At Diponegoro's feet, a woman – possibly his wife Raden Ayu Rětnaningsih – reaches out to grab him.	The image depicts a large gathering of people, with some standing and others kneeling. A man in a top hat is standing on a stage, possibly giving a speech or addressing the crowd. The people are spread out across the scene, with some standing closer to the stage and others further away.  In the background, there is a train visible, adding to the historical context of the scene. The overall atmosphere suggests a sense of unity and shared purpose among the people present.	0.1506849315068493	0.1896551724137931	0.16793892636326568	0.020833333333333332	0.02564102564102564	0.022988500800635227	0.1506849315068493	0.1896551724137931	0.16793892636326568	0.7458800673484802	0.696745753288269	0.7204762101173401	0.0	0.18472003327204273
10582	It depicts three peasant women gleaning a field of stray stalks of wheat after the harvest.	The image depicts a group of people working together in a field. There are four people in the scene, with one person on the left side, another in the middle, and two more on the right side. They are all focused on their task, which involves harvesting hay.  There are several hay bales scattered throughout the field, with some closer to the people and others further away. The people are using tools such as a knife and a spoon to help with the harvesting process. The scene captures the essence of teamwork and hard work in a rural setting.	0.3333333333333333	0.07692307692307693	0.12499999695312508	0.06666666666666667	0.010638297872340425	0.018348621479673734	0.26666666666666666	0.06153846153846154	0.0999999969531251	0.7087223529815674	0.809070348739624	0.7555791139602661	0.0	0.17110266159695814
10583	In the background, an allegorical depiction of Homeopathy soars in the clouds. In front of her is the god of medicine Aesculapius in a red cloak, his left hand raised in anger and indignation. Behind him is the goddess Athena, who protects the sciences. One doctor saws off the leg of a patient while the patient's wife and children sob in the lower left corner, the figure of Death waiting in the doorway.	The image depicts a painting of a man standing in a crowd, possibly a religious figure. The man is wearing a red robe and is looking upwards, possibly towards the sky. The crowd consists of various people, some of whom are wearing ties. The painting captures the attention of the viewer, as the man in the red robe stands out from the rest of the scene.	0.1568627450980392	0.2	0.17582417089723476	0.057971014492753624	0.06349206349206349	0.060606055616391596	0.1568627450980392	0.2	0.17582417089723476	0.7895731329917908	0.7415640354156494	0.7648158669471741	0.0	0.2334673770986227
10588	The only foreground object is a floating tree trunk, which might be confused for a branch but for its roots, providing a sense of scale. The white foam near the trunk has some build-up of paint on a canvas that is otherwise smooth. The foam might suggest that the tree is caught on an unseen rock; there is ambiguity in whether this location is a small respite of stability or highlights the imminent danger of reaching the fall's edge. Distant on the horizon are a number of buildings, including Terrapin Tower, on the platform of which stands a tiny person.	The image features a large waterfall with a rainbow in the sky above it. The waterfall is surrounded by a rocky landscape, and the scene is painted in a beautiful and vibrant manner. The painting captures the essence of the waterfall and its surrounding environment, making it an impressive and captivating piece of art.	0.11594202898550725	0.21621621621621623	0.15094339168209342	0.0	0.0	0.0	0.10144927536231885	0.1891891891891892	0.13207546715379156	0.7781188488006592	0.7438012361526489	0.7605730891227722	0.0	0.11916110581506197
10592	It depicts a manual labourer who appears to be asleep, worn out by his work, but has actually been worked to death. Many viewers assumed the man was sleeping, worn out by his day of hard but honest labour. Wallis gave no outright statement that the man depicted was dead, but there are many suggestions to this effect. The frame was inscribed with a line paraphrased from Tennyson's A Dirge (1830): "Now is thy long day's work done"; the muted colours and setting sun give a feeling of finality; the man's posture indicates that his hammer has slipped from his grasp as he was working rather than being laid aside while he rests, and his body is so still that a stoat, only visible on close examination, has climbed onto his right foot. The dead man wears the smock of an agricultural labourer which suggests that in former times  he would have been employed year-round on a farm.	The image depicts a man sitting on the ground, possibly in a forest or a mountainous area. He is wearing a jacket and appears to be resting or taking a break. The scene is set against a backdrop of trees and a body of water, which could be a lake or a river. The man's position and the surrounding environment suggest a sense of tranquility and connection with nature.	0.1452991452991453	0.3541666666666667	0.20606060193498635	0.0196078431372549	0.04477611940298507	0.027272723036777514	0.11965811965811966	0.2916666666666667	0.16969696557134997	0.7880265712738037	0.7295441031455994	0.7576584815979004	0.0	0.1442666721653529
10601	Crossing sweepers were a common sight on the streets of large cities during much of the 19th century. For example, the long dresses of many elite women might easily be soiled by horse droppings (among other forms of refuse). "Children also worked as crossing sweepers, and the occupation was regularly portrayed in the art and literature of the day as the work of an impoverished child, usually a boy.	The image depicts a scene from the past, where a woman is standing next to a young boy. The woman is wearing a long dress, and the boy is holding a broom. They are both looking up, possibly observing something in the sky.  In the background, there is a horse-drawn carriage, which adds to the historical atmosphere of the scene. The carriage is positioned on the left side of the image, and it appears to be the main focus of the woman and the boy's attention.	0.16363636363636364	0.16363636363636364	0.1636363586363638	0.05970149253731343	0.04938271604938271	0.05405404909879519	0.16363636363636364	0.16363636363636364	0.1636363586363638	0.7322288751602173	0.7243612408638	0.7282737493515015	0.0	0.19308832908163265
10604	The schoolmaster Ichabod Crane is fleeing on a white horse, pursued by the Headless Horseman on a black horse. In one hand, the Headless Horseman is holding a pumpkin, which he is preparing to throw at Crane. Visible in the background is the Old Dutch Church of Sleepy Hollow and the adjacent Sleepy Hollow Cemetery, and the full moon.	The image depicts a man riding a horse in a forest, with another person riding a white horse nearby. The man on the black horse is holding a bow, possibly preparing to hunt or engage in a battle. The scene is set against a backdrop of mountains, adding to the picturesque atmosphere.	0.30952380952380953	0.3611111111111111	0.3333333283629192	0.09433962264150944	0.10204081632653061	0.09803921069396412	0.2857142857142857	0.3333333333333333	0.3076923027218935	0.8110703229904175	0.7761217355728149	0.7932112812995911	0.0	0.2575278577688744
10608	She is presented as warm and engaging, devoid of the upper class pretensions that marked most of his other later period female portraits.	A woman wearing a blue dress and a white lace collar is sitting and looking at the camera. She is wearing a ring on her finger and has a pearl necklace. The woman appears to be posing for a portrait.	0.18181818181818182	0.12903225806451613	0.15094339137059468	0.045454545454545456	0.02631578947368421	0.03333332868888954	0.18181818181818182	0.12903225806451613	0.15094339137059468	0.6861218214035034	0.6881638765335083	0.6871412992477417	0.0	0.21360036551934208
